Gemeente;Code;AmsterdamseCode;Partij;AantalStemmen;AantalZetels;
Zwartewaterland;G1896;10746;Buitengewoon Zwartewaterland (BGZ);1737;3;
Zwartewaterland;G1896;10746;Partij van de Arbeid (P.v.d.A.);1178;2;
Zwartewaterland;G1896;10746;VVD;901;1;
Zwartewaterland;G1896;10746;Gemeentebelangen Zwartewaterland;672;1;
Zwijndrecht;G0642;10468;Algemeen Belang Zwijndrecht;4412;8;
Zwijndrecht;G0642;10468;ChristenUnie-SGP;2719;5;
Zwijndrecht;G0642;10468;CDA;1942;3;
Zwijndrecht;G0642;10468;VVD;1902;3;
Zwijndrecht;G0642;10468;Democraten 66 (D66);1372;2;
Zwijndrecht;G0642;10468;Zwijndrechtse Plus Partij;1286;2;
Zwijndrecht;G0642;10468;Partij van de Arbeid (P.v.d.A.);1283;2;
Zwijndrecht;G0642;10468;GROENLINKS;1056;1;
Zwijndrecht;G0642;10468;SP (Socialistische Partij);816;1;
Zwolle;G0193;10093;ChristenUnie;10683;7;
Zwolle;G0193;10093;GROENLINKS;9981;7;
Zwolle;G0193;10093;SWOLLWACHT;8631;6;
Zwolle;G0193;10093;VVD;8181;5;
Zwolle;G0193;10093;CDA;6755;4;
Zwolle;G0193;10093;Democraten 66 (D66);6277;4;
Zwolle;G0193;10093;Partij van de Arbeid (P.v.d.A.);5862;4;
Zwolle;G0193;10093;SP (Socialistische Partij);3360;2;
